	Horaire	1
S/N		954900
Type		TGRF-4901-A
Description		PONT
Propriété		Count
1416	02 Sep 2023 07:57:03	0 per Logging Interval
1417	02 Sep 2023 08:00:03	0 per Logging Interval
1418	02 Sep 2023 08:03:03	0 per Logging Interval
1419	02 Sep 2023 08:06:03	0 per Logging Interval
1420	02 Sep 2023 08:09:03	0 per Logging Interval
1421	02 Sep 2023 08:12:03	0 per Logging Interval
1422	02 Sep 2023 08:15:03	0 per Logging Interval
1423	02 Sep 2023 08:18:03	0 per Logging Interval
1424	02 Sep 2023 08:21:03	0 per Logging Interval
1425	02 Sep 2023 08:24:03	0 per Logging Interval
1426	02 Sep 2023 08:27:03	0 per Logging Interval
1427	02 Sep 2023 08:30:03	0 per Logging Interval
1428	02 Sep 2023 08:33:03	0 per Logging Interval
1429	02 Sep 2023 08:36:03	0 per Logging Interval
1430	02 Sep 2023 08:39:03	0 per Logging Interval
1431	02 Sep 2023 08:42:03	0 per Logging Interval
1432	02 Sep 2023 08:45:03	0 per Logging Interval
1433	02 Sep 2023 08:48:03	0 per Logging Interval
1434	02 Sep 2023 08:51:03	0 per Logging Interval
1435	02 Sep 2023 08:54:03	0 per Logging Interval
1436	02 Sep 2023 08:57:03	0 per Logging Interval
1437	02 Sep 2023 09:00:03	0 per Logging Interval
1438	02 Sep 2023 09:03:03	0 per Logging Interval
1439	02 Sep 2023 09:06:03	0 per Logging Interval
1440	02 Sep 2023 09:09:03	0 per Logging Interval
1441	02 Sep 2023 09:12:03	0 per Logging Interval
1442	02 Sep 2023 09:15:03	0 per Logging Interval
1443	02 Sep 2023 09:18:03	0 per Logging Interval
1444	02 Sep 2023 09:21:03	0 per Logging Interval
1445	02 Sep 2023 09:24:03	0 per Logging Interval
1446	02 Sep 2023 09:27:03	0 per Logging Interval
1447	02 Sep 2023 09:30:03	0 per Logging Interval
1448	02 Sep 2023 09:33:03	0 per Logging Interval
1449	02 Sep 2023 09:36:03	0 per Logging Interval
1450	02 Sep 2023 09:39:03	0 per Logging Interval
1451	02 Sep 2023 09:42:03	0 per Logging Interval
1452	02 Sep 2023 09:45:03	0 per Logging Interval
1453	02 Sep 2023 09:48:03	0 per Logging Interval
1454	02 Sep 2023 09:51:03	0 per Logging Interval
1455	02 Sep 2023 09:54:03	0 per Logging Interval
