	Horaire	1
S/N		967756
Type		TGC-0011
Description		ELYS
Propriété		Counts
571	25 mai 2023 19:03:03	0.0
572	25 mai 2023 19:06:03	0.0
573	25 mai 2023 19:09:03	0.0
574	25 mai 2023 19:12:03	0.0
575	25 mai 2023 19:15:03	0.0
576	25 mai 2023 19:18:03	0.0
577	25 mai 2023 19:21:03	0.0
578	25 mai 2023 19:24:03	0.0
579	25 mai 2023 19:27:03	0.0
580	25 mai 2023 19:30:03	0.0
581	25 mai 2023 19:33:03	0.0
582	25 mai 2023 19:36:03	0.0
583	25 mai 2023 19:39:03	0.0
584	25 mai 2023 19:42:03	0.0
585	25 mai 2023 19:45:03	0.0
586	25 mai 2023 19:48:03	0.0
587	25 mai 2023 19:51:03	0.0
588	25 mai 2023 19:54:03	0.0
589	25 mai 2023 19:57:03	0.0
590	25 mai 2023 20:00:03	0.0
591	25 mai 2023 20:03:03	0.0
592	25 mai 2023 20:06:03	0.0
593	25 mai 2023 20:09:03	0.0
594	25 mai 2023 20:12:03	0.0
595	25 mai 2023 20:15:03	0.0
596	25 mai 2023 20:18:03	0.0
597	25 mai 2023 20:21:03	0.0
598	25 mai 2023 20:24:03	0.0
599	25 mai 2023 20:27:03	0.0
600	25 mai 2023 20:30:03	0.0
601	25 mai 2023 20:33:03	0.0
602	25 mai 2023 20:36:03	0.0
603	25 mai 2023 20:39:03	0.0
604	25 mai 2023 20:42:03	0.0
605	25 mai 2023 20:45:03	0.0
606	25 mai 2023 20:48:03	0.0
607	25 mai 2023 20:51:03	0.0
608	25 mai 2023 20:54:03	0.0
609	25 mai 2023 20:57:03	0.0
610	25 mai 2023 21:00:03	0.0
611	25 mai 2023 21:03:03	0.0
612	25 mai 2023 21:06:03	0.0
613	25 mai 2023 21:09:03	0.0
614	25 mai 2023 21:12:03	0.0
615	25 mai 2023 21:15:03	0.0
616	25 mai 2023 21:18:03	0.0
617	25 mai 2023 21:21:03	0.0
618	25 mai 2023 21:24:03	0.0
619	25 mai 2023 21:27:03	0.0
620	25 mai 2023 21:30:03	0.0
621	25 mai 2023 21:33:03	0.0
622	25 mai 2023 21:36:03	0.0
623	25 mai 2023 21:39:03	0.0
624	25 mai 2023 21:42:03	0.0
625	25 mai 2023 21:45:03	0.0
626	25 mai 2023 21:48:03	0.0
627	25 mai 2023 21:51:03	0.0
628	25 mai 2023 21:54:03	0.0
629	25 mai 2023 21:57:03	0.0
630	25 mai 2023 22:00:03	0.0
631	25 mai 2023 22:03:03	0.0
632	25 mai 2023 22:06:03	0.0
633	25 mai 2023 22:09:03	0.0
634	25 mai 2023 22:12:03	0.0
635	25 mai 2023 22:15:03	0.0
636	25 mai 2023 22:18:03	0.0
637	25 mai 2023 22:21:03	0.0
638	25 mai 2023 22:24:03	0.0
639	25 mai 2023 22:27:03	0.0
640	25 mai 2023 22:30:03	0.0
641	25 mai 2023 22:33:03	0.0
642	25 mai 2023 22:36:03	0.0
643	25 mai 2023 22:39:03	0.0
644	25 mai 2023 22:42:03	0.0
645	25 mai 2023 22:45:03	0.0
646	25 mai 2023 22:48:03	0.0
647	25 mai 2023 22:51:03	0.0
648	25 mai 2023 22:54:03	0.0
649	25 mai 2023 22:57:03	0.0
650	25 mai 2023 23:00:03	0.0
651	25 mai 2023 23:03:03	0.0
652	25 mai 2023 23:06:03	0.0
653	25 mai 2023 23:09:03	0.0
654	25 mai 2023 23:12:03	0.0
655	25 mai 2023 23:15:03	0.0
656	25 mai 2023 23:18:03	0.0
657	25 mai 2023 23:21:03	0.0
658	25 mai 2023 23:24:03	0.0
659	25 mai 2023 23:27:03	0.0
660	25 mai 2023 23:30:03	0.0
661	25 mai 2023 23:33:03	0.0
662	25 mai 2023 23:36:03	0.0
663	25 mai 2023 23:39:03	0.0
664	25 mai 2023 23:42:03	0.0
